"BUDGET_YEAR","BUDGET_MONTH_DESC","GROUP_NAME","DUTY_NAME","PRODUCT_NAME","TAX_NETTAX_AMT","UPDATE_DATE"
"2567","ธันวาคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน รถยนต์ประหยัดพลังงานมาตรฐานสากลเครื่องยนต์เบนซิน ที่มีความจุของกระบอกสูบไม่เกิน 1,300 ลูกบาศก์เซนติเมตรและมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร","             11169083.5500","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","            615310906.6800","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","              3431102.8200","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะที่ออกแบบสำหรับให้มีน้ำหนักรถรวมน้ำหนักบรรทุกไม่เกิน 4,000 กิโลกรัมอื่นๆ นอกจาก (1) ถึง (6) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร","                23519.5000","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะสามล้อ ที่ขับเคลื่อนด้วยพลังงานเชื้อเพลิง","               925688.9400","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะสามล้อ ที่ขับเคลื่อนด้วยพลังงานไฟฟ้าที่มีแรงดันไฟฟ้ามากกว่า 12 โวลต์ขึ้นไป","                95119.6200","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะแบบพลังงานไฟฟ้า (Electic Powered Vehicle) อื่นๆ นอกจาก(ก) ","               731800.7300","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก. อื่นๆ นอกจาก (1) ถึง (13) ที่มีความจุกระบอกสูบไม่เกิน 3,250 ลูกบาศ์กเซนติเมตร ตามหลักเกณฑ์และเงื่อนไขที่อธิบดีประกาศกำหนด","               279467.1500","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก. อื่นๆ นอกจาก (1) ถึง (13) ที่มีความจุกระบอกสูบไม่เกิน 3,250 ลูกบาศ์กเซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200กรัม/กิโลเมตร","              7072635.5700","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","            121045206.5000","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม.","              2657944.8000","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","                53901.8700","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","             29118430.1400","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ > 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","                54467.2900","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","                60476.6400","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์ ที่ผลิตจากรถยนต์กระบะหรือแชสซีนส์และกระจกบังลมหน้า (Chassis With Windshield) ของรถยนต์กระบะหรือดัดแปลงจากรถยนต์กระบะ ดัดแปลงโดยผู้ดัดแปลงตามมาตรา 4 ซึ่งเสียภาษีตามมาตรา 29","                77975.0000","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ที่ผลิตจากรถยนต์กระบะหรือแชสซีนส์และกระจกบังลมหน้า (Chassis With Windshield) ของรถยนต์กระบะหรือดัดแปลงจากรถยนต์กระบะ ที่ผลิตหรือดัดแปลงโดยผู้ประกอบอุตสาหกรรม มีความจุของกระบอกสูบ ไม่เกิน3,250 ลูกบาศก์เซนติเมตร","               811899.8500","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)   เงื่อนไขในการส่งเสริมการลงทุนที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร","            396530862.0400","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)  เงื่อนไขในการส่งเสริมการลงทุน  ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 100 กรัม/กิโลเมตรแต่ไม่เกิน 150 กรัม/กิโลเมตร","             67227363.2000","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)  เงื่อนไขในการส่งเสริมการลงทุน ตามที่อธิบดีประกาศกำหนด ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 150 กรัม/กิโลเมตรแต่ไม่เกิน 200 กรัม/กิโลเมตร","             21693392.3200","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ประเภทประหยัดพลังงาน แบบพลังงานไฟฟ้า (Electric Powered Vehicle)","               432000.0000","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ประเภทประหยัดพลังงาน แบบพลังงานไฟฟ้า (Electric Powered Vehicle) ตามหลักเกณฑืและเงื่อนไขที่อธิบดีประกาสกำหนด","             70067966.2600","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ประเภทประหยัดพลังงาน แบบพลังงานไฟฟ้า (Electric Powered Vehicle) อื่นๆ นอกจาก 1)","            172214675.9700","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง รถยนต์ประหยัดพลังงานมาตรฐานสากล เครื่องยนต์เบนซิน ที่มีความจุของกระบอกสูบไม่เกิน 1,300 ลูกบาศก์เซนติเมตรและมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร","            622767699.0400","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งกึ่งบรรทุก (Pick-up Passenger Vehicle: PPV)  ที่มีความจุของกระบอกสูบ ไม่เกิน 3,250ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 200 กรัม/กิโลเมตร","            896421869.3600","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งกึ่งบรรทุก (Pick-up Passenger Vehicle: PPV) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200 กรัม/กิโลเมตร","             13906542.0800","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งที่มีความจุของกระบอกสูบ เกิน 3,000ลูกบาศก์เซนติเมตร","            199835364.6600","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งที่มีความจุของกระบอกสูบไม่เกิน 3,000 ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 150 กรัม/กิโลเมตรแต่ไม่เกิน 200 กรัม/กิโลเมตร","            526926037.8000","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งที่มีความจุของกระบอกสูบไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200 กรัม/กิโลเมตร","            198168797.2400","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งที่มีความจุของกระบอกสูบไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 150 กรัม/กิโลเมตร","            506110749.3700","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)  ที่มีความจุของกระบอกสูบ เกิน 3,000ลูกบาศก์เซนติเมตร","              1669158.8800","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)  ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200 กรัม/กิโลเมตร","               448599.2200","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)  ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร","            186322061.6500","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle) ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 100 กรัม/กิโลเมตรแต่ไม่เกิน 150 กรัม/กิโลเมตร","            178125047.2100","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งประเภทใช้เชื้อเพลิงทดแทน ที่ใช้เชื้อเพลิงประเภทเอทานอล ไม่น้อยกว่าร้อยละ 85 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 150 กรัม/กิโลเมตร","            285369195.8500","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งสามล้อ แบบพลังงานไฟฟ้า (Electric Powered Vehicle)","                11250.0000","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งอื่นๆ นอกจาก (1) ถึง (5)","              2017572.1800","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์อื่นๆนอกจาก 06.01 ถึง 06.03","รถกอล์ฟทุกประเภท รถบักกี้ และรถเอทีวีที่ขับเคลื่อนด้วยพลังงานไฟฟ้าที่มีแรงดันไฟฟ้ามากกว่า 12 โวลต์ขึ้นไป หรือขับเคลื่อนด้วยพลังงานเชื้อเพลิงอื่นๆ นอกจาก (ก)","               265944.1200","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์อื่นๆนอกจาก 06.01 ถึง 06.03","รถกอล์ฟทุกประเภท รถบักกี้ และรถเอทีวีที่ขับเคลื่อนด้วยพลังงานไฟฟ้าที่มีแรงดันไฟฟ้ามากกว่า 12 โวลต์ขึ้นไป หรือขับเคลื่อนด้วยพลังงานเชื้อเพลิงแบบพลังงานไฟฟ้า","              4198238.2100","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์อื่นๆนอกจาก 06.01 ถึง 06.03","รถยนต์สามล้อที่มีลักษณะการขับขี่เช่นเดียวกับรถจักรยานยนต์แบบพลังงานไฟฟ้าที่มีแรงดันไฟฟ้าตั้งแต่ 48 โวลต์ขึ้นไป","               548495.7300","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสาร","                 5848.1500","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200 กรัม/กิโลเมตร","             67317764.1400","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)   ตามหลักเกณฑ์และเงื่อนไขในการส่งเสริมการลงทุนที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 100 กรัม/กิโลเมตรแต่ไม่เกิน 150 กรัม/กิโลเมตร","            128946841.0500","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)  ที่มีความจุของกระบอกสูบ เกิน 3,000ลูกบาศก์เซนติเมตร","             16978504.6700","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle) ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร","             15498093.4500","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทประหยัดพลังงานแบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle) ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร","             13341906.5500","2569-02-01"
"2567","มกราคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทใช้เชื้อเพลิงทดแทน ที่ใช้เชื้อเพลิงประเภทเอทานอล ไม่น้อยกว่าร้อยละ 85 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 150 กรัม/กิโลเมตร แต่ไม่เกิน 200 กรัม/กิโลเมตร","             16196728.9700","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","            635398993.4800","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","              2883588.7800","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะที่ออกแบบสำหรับให้มีน้ำหนักรถรวมน้ำหนักบรรทุกไม่เกิน 4,000 กิโลกรัมอื่นๆ นอกจาก (1) ถึง (6) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร","                83337.6400","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะสามล้อ ที่ขับเคลื่อนด้วยพลังงานเชื้อเพลิง","               907086.4800","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะสามล้อ ที่ขับเคลื่อนด้วยพลังงานไฟฟ้าที่มีแรงดันไฟฟ้ามากกว่า 12 โวลต์ขึ้นไป","               128800.0900","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะแบบพลังงานไฟฟ้า (Electic Powered Vehicle)","                 1900.9400","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก. อื่นๆ นอกจาก (1) ถึง (13) ที่มีความจุกระบอกสูบเกิน 3,250 ลูกบาศ์กเซนติเมตร ","               104000.0000","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก. อื่นๆ นอกจาก (1) ถึง (13) ที่มีความจุกระบอกสูบไม่เกิน 3,250 ลูกบาศ์กเซนติเมตร ตามหลักเกณฑ์และเงื่อนไขที่อธิบดีประกาศกำหนด","               350281.4400","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก. อื่นๆ นอกจาก (1) ถึง (13) ที่มีความจุกระบอกสูบไม่เกิน 3,250 ลูกบาศ์กเซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200กรัม/กิโลเมตร","             10076869.3200","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก. อื่นๆ นอกจาก (1) ถึง (13) ที่มีความจุกระบอกสูบไม่เกิน 3,250 ลูกบาศ์กเซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 200กรัม/กิโลเมตร","              1273560.7100","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","            109218979.0700","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม.","              1539366.6300","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","                17967.2900","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","             37892542.2900","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ > 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","               722243.0000","2569-02-01"
"2567","กุมภาพันธ์","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","               100794.4000","2569-02-01"
