"BUDGET_YEAR","BUDGET_MONTH","GROUP_ID_MAIN_DESC","CASE_AMT","TREASURY_AMT","UPDATE_DATE"
"2563","มิถุนายน","น้ำมันและผลิตภัณฑ์น้ำมัน","5514702.5","3320794.3","2566-09-05"
"2564","มิถุนายน","น้ำมันและผลิตภัณฑ์น้ำมัน","3419505","2078486.6","2566-09-05"
"2565","มิถุนายน","น้ำมันและผลิตภัณฑ์น้ำมัน","2035435.3","1255771.18","2566-09-05"
"2566","มิถุนายน","น้ำมันและผลิตภัณฑ์น้ำมัน","5817155","3647475.4","2566-09-05"
"2563","มิถุนายน","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","35902.4","22941.44","2566-09-05"
"2564","มิถุนายน","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","168423.27","101053.97","2566-09-05"
"2565","มิถุนายน","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","1352506.07","811503.65","2566-09-05"
"2566","มิถุนายน","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","787377.36","484426.42","2566-09-05"
"2565","มิถุนายน","พรมและสิ่งทอปูพื้น","0","0","2566-09-05"
"2566","มิถุนายน","พรมและสิ่งทอปูพื้น","0","0","2566-09-05"
"2563","มิถุนายน","ยาสูบ","14366929.31","8631867.09","2566-09-05"
"2564","มิถุนายน","ยาสูบ","15784961.65","9471780.21","2566-09-05"
"2565","มิถุนายน","ยาสูบ","23079188.44","13849397.38","2566-09-05"
"2566","มิถุนายน","ยาสูบ","13682753.58","8251161.85","2566-09-05"
"2563","มิถุนายน","รถจักรยานยนต์","2802151.74","1682091.04","2566-09-05"
"2564","มิถุนายน","รถจักรยานยนต์","2951616.06","1771369.65","2566-09-05"
"2565","มิถุนายน","รถจักรยานยนต์","1855453.64","1113272.2","2566-09-05"
"2566","มิถุนายน","รถจักรยานยนต์","1343035.82","809821.51","2566-09-05"
"2563","มิถุนายน","รถยนต์","2082074.25","1249244.57","2566-09-05"
"2564","มิถุนายน","รถยนต์","3202807.14","1921684.28","2566-09-05"
"2565","มิถุนายน","รถยนต์","2212846.98","1328908.19","2566-09-05"
"2566","มิถุนายน","รถยนต์","236840","142104","2566-09-05"
"2565","มิถุนายน","สถานอาบน้ำหรืออบตัวและนวด","0","0","2566-09-05"
"2566","มิถุนายน","สถานอาบน้ำหรืออบตัวและนวด","0","0","2566-09-05"
"2565","มิถุนายน","สนามกอล์ฟ","0","0","2566-09-05"
"2566","มิถุนายน","สนามกอล์ฟ","0","0","2566-09-05"
"2565","มิถุนายน","สนามแข่งม้า","0","0","2566-09-05"
"2566","มิถุนายน","สนามแข่งม้า","0","0","2566-09-05"
"2565","มิถุนายน","สลากกินแบ่ง","0","0","2566-09-05"
"2566","มิถุนายน","สลากกินแบ่ง","0","0","2566-09-05"
"2565","มิถุนายน","สารทำลายชั้นบรรยากาศโอโซน","0","0","2566-09-05"
"2566","มิถุนายน","สารทำลายชั้นบรรยากาศโอโซน","0","0","2566-09-05"
"2563","มิถุนายน","สุรา","13247193.42","7997916.07","2566-09-05"
"2564","มิถุนายน","สุรา","10897777.86","6548466.75","2566-09-05"
"2565","มิถุนายน","สุรา","11783513.76","7192882.73","2566-09-05"
"2566","มิถุนายน","สุรา","8453131.22","5083678.79","2566-09-05"
"2565","มิถุนายน","หินอ่อนและหินแกรนิต","0","0","2566-09-05"
"2566","มิถุนายน","หินอ่อนและหินแกรนิต","0","0","2566-09-05"
"2565","มิถุนายน","อื่นๆ","0","0","2566-09-05"
"2566","มิถุนายน","อื่นๆ","0","0","2566-09-05"
"2565","มิถุนายน","เครื่องขายเครื่องดื่ม","0","0","2566-09-05"
"2566","มิถุนายน","เครื่องขายเครื่องดื่ม","0","0","2566-09-05"
"2563","มิถุนายน","เครื่องดื่ม","1000000.61","608400.36","2566-09-05"
"2564","มิถุนายน","เครื่องดื่ม","172361.75","103417.05","2566-09-05"
"2565","มิถุนายน","เครื่องดื่ม","109690.06","79014.04","2566-09-05"
"2566","มิถุนายน","เครื่องดื่ม","60717.68","46030.61","2566-09-05"
"2565","มิถุนายน","เครื่องปรับอากาศ","0","0","2566-09-05"
"2566","มิถุนายน","เครื่องปรับอากาศ","0","0","2566-09-05"
"2563","มิถุนายน","เบียร์","65000","39000","2566-09-05"
"2564","มิถุนายน","เบียร์","101000","60600","2566-09-05"
"2565","มิถุนายน","เบียร์","149410","89646","2566-09-05"
"2566","มิถุนายน","เบียร์","5000","3000","2566-09-05"
"2565","มิถุนายน","เรือ","0","0","2566-09-05"
"2566","มิถุนายน","เรือ","0","0","2566-09-05"
"2564","มิถุนายน","แก้วและเครื่องแก้ว","7571.25","4542.75","2566-09-05"
"2565","มิถุนายน","แก้วและเครื่องแก้ว","0","0","2566-09-05"
"2566","มิถุนายน","แก้วและเครื่องแก้ว","0","0","2566-09-05"
"2563","มิถุนายน","แบตเตอรี่","184278","110566.8","2566-09-05"
"2564","มิถุนายน","แบตเตอรี่","597840.4","364304.24","2566-09-05"
"2565","มิถุนายน","แบตเตอรี่","574755.6","374053.36","2566-09-05"
"2566","มิถุนายน","แบตเตอรี่","190531.6","115918.96","2566-09-05"
"2565","มิถุนายน","โคมไฟฟ้าและโคมระย้า","0","0","2566-09-05"
"2566","มิถุนายน","โคมไฟฟ้าและโคมระย้า","0","0","2566-09-05"
"2565","มิถุนายน","โทรคมนาคม","0","0","2566-09-05"
"2566","มิถุนายน","โทรคมนาคม","0","0","2566-09-05"
"2565","มิถุนายน","ไนท์คลับและดิสโกเธค","12000","12000","2566-09-05"
"2566","มิถุนายน","ไนท์คลับและดิสโกเธค","57000","37000","2566-09-05"
"2563","มิถุนายน","ไพ่","349097.6","209458.56","2566-09-05"
"2564","มิถุนายน","ไพ่","363141.6","222116.96","2566-09-05"
"2565","มิถุนายน","ไพ่","194670","117270","2566-09-05"
"2566","มิถุนายน","ไพ่","113608.1","68164.86","2566-09-05"
"2563","กรกฏาคม","น้ำมันและผลิตภัณฑ์น้ำมัน","10488205.1","6302620.66","2566-09-05"
"2564","กรกฏาคม","น้ำมันและผลิตภัณฑ์น้ำมัน","6211632.5","3740002.7","2566-09-05"
"2565","กรกฏาคม","น้ำมันและผลิตภัณฑ์น้ำมัน","894871.5","574510.9","2566-09-05"
"2566","กรกฏาคม","น้ำมันและผลิตภัณฑ์น้ำมัน","6748570.4","4097788.64","2566-09-05"
"2563","กรกฏาคม","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","25224.8","15134.88","2566-09-05"
"2564","กรกฏาคม","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","549798.3","329878.98","2566-09-05"
"2565","กรกฏาคม","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","319910.25","191946.15","2566-09-05"
"2566","กรกฏาคม","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","562204.75","337322.85","2566-09-05"
"2565","กรกฏาคม","พรมและสิ่งทอปูพื้น","0","0","2566-09-05"
"2566","กรกฏาคม","พรมและสิ่งทอปูพื้น","0","0","2566-09-05"
"2563","กรกฏาคม","ยาสูบ","13384344.29","8039741.12","2566-09-05"
"2564","กรกฏาคม","ยาสูบ","9387773.59","5636347.79","2566-09-05"
"2565","กรกฏาคม","ยาสูบ","21350144.52","12813941.82","2566-09-05"
"2566","กรกฏาคม","ยาสูบ","18033797.56","10850458.15","2566-09-05"
"2563","กรกฏาคม","รถจักรยานยนต์","3783335.22","2270001.12","2566-09-05"
"2564","กรกฏาคม","รถจักรยานยนต์","1726180","1036508","2566-09-05"
"2565","กรกฏาคม","รถจักรยานยนต์","1851779.74","1111067.84","2566-09-05"
"2566","กรกฏาคม","รถจักรยานยนต์","1601076.8","960646.08","2566-09-05"
"2563","กรกฏาคม","รถยนต์","2458882.4","1476129.44","2566-09-05"
"2564","กรกฏาคม","รถยนต์","1353376.34","812025.8","2566-09-05"
"2565","กรกฏาคม","รถยนต์","2460861.23","1477316.73","2566-09-05"
"2566","กรกฏาคม","รถยนต์","1709070.7","1025442.42","2566-09-05"
"2565","กรกฏาคม","สถานอาบน้ำหรืออบตัวและนวด","0","0","2566-09-05"
"2566","กรกฏาคม","สถานอาบน้ำหรืออบตัวและนวด","0","0","2566-09-05"
"2565","กรกฏาคม","สนามกอล์ฟ","0","0","2566-09-05"
"2566","กรกฏาคม","สนามกอล์ฟ","0","0","2566-09-05"
"2565","กรกฏาคม","สนามแข่งม้า","0","0","2566-09-05"
"2566","กรกฏาคม","สนามแข่งม้า","0","0","2566-09-05"
"2565","กรกฏาคม","สลากกินแบ่ง","0","0","2566-09-05"
"2566","กรกฏาคม","สลากกินแบ่ง","0","0","2566-09-05"
"2565","กรกฏาคม","สารทำลายชั้นบรรยากาศโอโซน","0","0","2566-09-05"
"2566","กรกฏาคม","สารทำลายชั้นบรรยากาศโอโซน","0","0","2566-09-05"
"2563","กรกฏาคม","สุรา","12929712.15","7797627.29","2566-09-05"
"2564","กรกฏาคม","สุรา","7837443.89","4708866.35","2566-09-05"
"2565","กรกฏาคม","สุรา","9518573.44","5763644.06","2566-09-05"
"2566","กรกฏาคม","สุรา","8538426.24","5186455.77","2566-09-05"
"2565","กรกฏาคม","หินอ่อนและหินแกรนิต","0","0","2566-09-05"
"2566","กรกฏาคม","หินอ่อนและหินแกรนิต","0","0","2566-09-05"
"2565","กรกฏาคม","อื่นๆ","0","0","2566-09-05"
"2566","กรกฏาคม","อื่นๆ","0","0","2566-09-05"
"2565","กรกฏาคม","เครื่องขายเครื่องดื่ม","0","0","2566-09-05"
"2566","กรกฏาคม","เครื่องขายเครื่องดื่ม","0","0","2566-09-05"
"2563","กรกฏาคม","เครื่องดื่ม","352879.95","220127.97","2566-09-05"
"2564","กรกฏาคม","เครื่องดื่ม","18720","11232","2566-09-05"
"2565","กรกฏาคม","เครื่องดื่ม","273233","189139.8","2566-09-05"
"2566","กรกฏาคม","เครื่องดื่ม","42332.65","36199.59","2566-09-05"
"2565","กรกฏาคม","เครื่องปรับอากาศ","0","0","2566-09-05"
"2566","กรกฏาคม","เครื่องปรับอากาศ","0","0","2566-09-05"
"2563","กรกฏาคม","เบียร์","112953.75","67772.25","2566-09-05"
"2564","กรกฏาคม","เบียร์","56000","33600","2566-09-05"
"2565","กรกฏาคม","เบียร์","106000","63600","2566-09-05"
"2566","กรกฏาคม","เบียร์","0","0","2566-09-05"
"2565","กรกฏาคม","เรือ","0","0","2566-09-05"
"2566","กรกฏาคม","เรือ","0","0","2566-09-05"
"2563","กรกฏาคม","แก้วและเครื่องแก้ว","51564.2","30938.52","2566-09-05"
"2565","กรกฏาคม","แก้วและเครื่องแก้ว","10000","6000","2566-09-05"
"2566","กรกฏาคม","แก้วและเครื่องแก้ว","0","0","2566-09-05"
"2563","กรกฏาคม","แบตเตอรี่","432536.8","278722.08","2566-09-05"
"2564","กรกฏาคม","แบตเตอรี่","220461.2","134276.72","2566-09-05"
"2565","กรกฏาคม","แบตเตอรี่","173584.4","110550.64","2566-09-05"
"2566","กรกฏาคม","แบตเตอรี่","861606.45","518563.87","2566-09-05"
"2565","กรกฏาคม","โคมไฟฟ้าและโคมระย้า","0","0","2566-09-05"
"2566","กรกฏาคม","โคมไฟฟ้าและโคมระย้า","0","0","2566-09-05"
"2565","กรกฏาคม","โทรคมนาคม","0","0","2566-09-05"
"2566","กรกฏาคม","โทรคมนาคม","0","0","2566-09-05"
"2563","กรกฏาคม","ไนท์คลับและดิสโกเธค","10000","8000","2566-09-05"
"2564","กรกฏาคม","ไนท์คลับและดิสโกเธค","10000","8000","2566-09-05"
"2565","กรกฏาคม","ไนท์คลับและดิสโกเธค","28000","22000","2566-09-05"
"2566","กรกฏาคม","ไนท์คลับและดิสโกเธค","43000","35400","2566-09-05"
"2563","กรกฏาคม","ไพ่","470796","283437.6","2566-09-05"
"2564","กรกฏาคม","ไพ่","332604","200202.4","2566-09-05"
"2565","กรกฏาคม","ไพ่","160892.4","96535.44","2566-09-05"
"2566","กรกฏาคม","ไพ่","449323.85","269594.31","2566-09-05"
"2563","สิงหาคม","น้ำมันและผลิตภัณฑ์น้ำมัน","9078662.9","5453756.3","2566-09-05"
"2564","สิงหาคม","น้ำมันและผลิตภัณฑ์น้ำมัน","8947956.58","5405973.96","2566-09-05"
"2565","สิงหาคม","น้ำมันและผลิตภัณฑ์น้ำมัน","2265476.75","1366996.05","2566-09-05"
"2566","สิงหาคม","น้ำมันและผลิตภัณฑ์น้ำมัน","7963396.1","4831423.5","2566-09-05"
"2563","สิงหาคม","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","350843.52","211106.12","2566-09-05"
"2564","สิงหาคม","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","151617.3","90970.38","2566-09-05"
"2565","สิงหาคม","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","337912","202747.2","2566-09-05"
"2566","สิงหาคม","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","658898.7","399339.22","2566-09-05"
"2565","สิงหาคม","พรมและสิ่งทอปูพื้น","0","0","2566-09-05"
"2566","สิงหาคม","พรมและสิ่งทอปูพื้น","0","0","2566-09-05"
"2563","สิงหาคม","ยาสูบ","16604061.09","9962436.99","2566-09-05"
"2564","สิงหาคม","ยาสูบ","11166557.98","6722968.61","2566-09-05"
"2565","สิงหาคม","ยาสูบ","20951938.34","12597530.67","2566-09-05"
"2566","สิงหาคม","ยาสูบ","19276486.62","11586737.87","2566-09-05"
"2563","สิงหาคม","รถจักรยานยนต์","3031413.38","1818848.04","2566-09-05"
"2564","สิงหาคม","รถจักรยานยนต์","1883063","1129837.8","2566-09-05"
"2565","สิงหาคม","รถจักรยานยนต์","3491607.37","2107764.43","2566-09-05"
"2566","สิงหาคม","รถจักรยานยนต์","1737166.92","1042300.18","2566-09-05"
"2563","สิงหาคม","รถยนต์","2866201.14","1727720.7","2566-09-05"
"2564","สิงหาคม","รถยนต์","2748781.76","1670069.06","2566-09-05"
"2565","สิงหาคม","รถยนต์","2581446","1548867.6","2566-09-05"
"2566","สิงหาคม","รถยนต์","1697189.64","1018313.78","2566-09-05"
"2565","สิงหาคม","สถานอาบน้ำหรืออบตัวและนวด","0","0","2566-09-05"
"2566","สิงหาคม","สถานอาบน้ำหรืออบตัวและนวด","0","0","2566-09-05"
"2565","สิงหาคม","สนามกอล์ฟ","0","0","2566-09-05"
"2566","สิงหาคม","สนามกอล์ฟ","0","0","2566-09-05"
"2565","สิงหาคม","สนามแข่งม้า","0","0","2566-09-05"
"2566","สิงหาคม","สนามแข่งม้า","0","0","2566-09-05"
"2565","สิงหาคม","สลากกินแบ่ง","0","0","2566-09-05"
"2566","สิงหาคม","สลากกินแบ่ง","0","0","2566-09-05"
"2565","สิงหาคม","สารทำลายชั้นบรรยากาศโอโซน","0","0","2566-09-05"
"2566","สิงหาคม","สารทำลายชั้นบรรยากาศโอโซน","0","0","2566-09-05"
"2563","สิงหาคม","สุรา","12428923.05","7466353.84","2566-09-05"
"2564","สิงหาคม","สุรา","9371349.23","5639009.57","2566-09-05"
"2565","สิงหาคม","สุรา","11326068.41","6846941.09","2566-09-05"
"2566","สิงหาคม","สุรา","9024153.17","5511291.94","2566-09-05"
"2565","สิงหาคม","หินอ่อนและหินแกรนิต","0","0","2566-09-05"
"2566","สิงหาคม","หินอ่อนและหินแกรนิต","0","0","2566-09-05"
"2565","สิงหาคม","อื่นๆ","0","0","2566-09-05"
"2566","สิงหาคม","อื่นๆ","0","0","2566-09-05"
"2565","สิงหาคม","เครื่องขายเครื่องดื่ม","0","0","2566-09-05"
"2566","สิงหาคม","เครื่องขายเครื่องดื่ม","0","0","2566-09-05"
"2563","สิงหาคม","เครื่องดื่ม","585724.46","352234.68","2566-09-05"
"2564","สิงหาคม","เครื่องดื่ม","133593.7","82156.22","2566-09-05"
"2565","สิงหาคม","เครื่องดื่ม","523672.75","328786.05","2566-09-05"
"2566","สิงหาคม","เครื่องดื่ม","600933.68","485600.21","2566-09-05"
"2565","สิงหาคม","เครื่องปรับอากาศ","0","0","2566-09-05"
"2566","สิงหาคม","เครื่องปรับอากาศ","0","0","2566-09-05"
"2563","สิงหาคม","เบียร์","128000","76800","2566-09-05"
"2564","สิงหาคม","เบียร์","31000","18600","2566-09-05"
"2565","สิงหาคม","เบียร์","82000","49200","2566-09-05"
"2566","สิงหาคม","เบียร์","0","0","2566-09-05"
"2565","สิงหาคม","เรือ","0","0","2566-09-05"
"2566","สิงหาคม","เรือ","0","0","2566-09-05"
"2563","สิงหาคม","แก้วและเครื่องแก้ว","5000","3000","2566-09-05"
"2565","สิงหาคม","แก้วและเครื่องแก้ว","0","0","2566-09-05"
"2566","สิงหาคม","แก้วและเครื่องแก้ว","0","0","2566-09-05"
"2563","สิงหาคม","แบตเตอรี่","103840","74304","2566-09-05"
"2564","สิงหาคม","แบตเตอรี่","291822.88","176293.74","2566-09-05"
"2565","สิงหาคม","แบตเตอรี่","674923.28","412553.98","2566-09-05"
"2566","สิงหาคม","แบตเตอรี่","824891","508534.6","2566-09-05"
"2565","สิงหาคม","โคมไฟฟ้าและโคมระย้า","0","0","2566-09-05"
"2566","สิงหาคม","โคมไฟฟ้าและโคมระย้า","0","0","2566-09-05"
"2565","สิงหาคม","โทรคมนาคม","0","0","2566-09-05"
"2566","สิงหาคม","โทรคมนาคม","0","0","2566-09-05"
"2563","สิงหาคม","ไนท์คลับและดิสโกเธค","4000","3600","2566-09-05"
"2565","สิงหาคม","ไนท์คลับและดิสโกเธค","35000","33400","2566-09-05"
"2566","สิงหาคม","ไนท์คลับและดิสโกเธค","20000","16000","2566-09-05"
"2563","สิงหาคม","ไพ่","734114.76","440468.86","2566-09-05"
"2564","สิงหาคม","ไพ่","143682","87169.2","2566-09-05"
"2565","สิงหาคม","ไพ่","333108","199864.8","2566-09-05"
"2566","สิงหาคม","ไพ่","158730","95238","2566-09-05"
"2563","กันยายน","น้ำมันและผลิตภัณฑ์น้ำมัน","4077968.5","2464061.1","2566-09-05"
"2564","กันยายน","น้ำมันและผลิตภัณฑ์น้ำมัน","5105859","3073115.4","2566-09-05"
"2565","กันยายน","น้ำมันและผลิตภัณฑ์น้ำมัน","1215816.29","735663.37","2566-09-05"
"2566","กันยายน","น้ำมันและผลิตภัณฑ์น้ำมัน","71620","44572","2566-09-05"
"2563","กันยายน","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","172498.85","103499.31","2566-09-05"
"2564","กันยายน","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","417731.34","250638.8","2566-09-05"
"2565","กันยายน","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","303307.3","181984.38","2566-09-05"
"2566","กันยายน","ผลิตภัณฑ์เครื่องหอมและเครื่องสำอาง","1428.4","857.04","2566-09-05"
"2565","กันยายน","พรมและสิ่งทอปูพื้น","0","0","2566-09-05"
"2566","กันยายน","พรมและสิ่งทอปูพื้น","0","0","2566-09-05"
"2563","กันยายน","ยาสูบ","11802176.59","7084667.03","2566-09-05"
"2564","กันยายน","ยาสูบ","10009754.75","6021975.79","2566-09-05"
"2565","กันยายน","ยาสูบ","17783346.01","10690355.39","2566-09-05"
"2566","กันยายน","ยาสูบ","825701.56","499622.18","2566-09-05"
"2563","กันยายน","รถจักรยานยนต์","2392115.48","1435269.28","2566-09-05"
"2564","กันยายน","รถจักรยานยนต์","2358078.4","1414847.04","2566-09-05"
"2565","กันยายน","รถจักรยานยนต์","1915531.9","1162919.14","2566-09-05"
"2566","กันยายน","รถจักรยานยนต์","110800","66480","2566-09-05"
"2563","กันยายน","รถยนต์","2300300","1392980","2566-09-05"
"2564","กันยายน","รถยนต์","2768380","1661828","2566-09-05"
"2565","กันยายน","รถยนต์","2590312.52","1554187.52","2566-09-05"
"2566","กันยายน","รถยนต์","18700","11220","2566-09-05"
"2563","กันยายน","สถานอาบน้ำหรืออบตัวและนวด","10000","10000","2566-09-05"
"2565","กันยายน","สถานอาบน้ำหรืออบตัวและนวด","0","0","2566-09-05"
"2566","กันยายน","สถานอาบน้ำหรืออบตัวและนวด","0","0","2566-09-05"
"2563","กันยายน","สนามกอล์ฟ","20000","20000","2566-09-05"
"2564","กันยายน","สนามกอล์ฟ","20000","16000","2566-09-05"
"2565","กันยายน","สนามกอล์ฟ","0","0","2566-09-05"
"2566","กันยายน","สนามกอล์ฟ","0","0","2566-09-05"
"2565","กันยายน","สนามแข่งม้า","0","0","2566-09-05"
"2566","กันยายน","สนามแข่งม้า","0","0","2566-09-05"
"2565","กันยายน","สลากกินแบ่ง","0","0","2566-09-05"
"2566","กันยายน","สลากกินแบ่ง","0","0","2566-09-05"
"2565","กันยายน","สารทำลายชั้นบรรยากาศโอโซน","0","0","2566-09-05"
"2566","กันยายน","สารทำลายชั้นบรรยากาศโอโซน","0","0","2566-09-05"
"2563","กันยายน","สุรา","8733276.11","5329965.67","2566-09-05"
"2564","กันยายน","สุรา","8410706.32","5144623.82","2566-09-05"
"2565","กันยายน","สุรา","8609427.92","5317656.78","2566-09-05"
"2566","กันยายน","สุรา","511338","306802.8","2566-09-05"
"2565","กันยายน","หินอ่อนและหินแกรนิต","0","0","2566-09-05"
"2566","กันยายน","หินอ่อนและหินแกรนิต","0","0","2566-09-05"
"2565","กันยายน","อื่นๆ","0","0","2566-09-05"
"2566","กันยายน","อื่นๆ","0","0","2566-09-05"
"2565","กันยายน","เครื่องขายเครื่องดื่ม","0","0","2566-09-05"
"2566","กันยายน","เครื่องขายเครื่องดื่ม","0","0","2566-09-05"
"2563","กันยายน","เครื่องดื่ม","152688.14","92412.88","2566-09-05"
"2564","กันยายน","เครื่องดื่ม","71574.58","42944.74","2566-09-05"
"2565","กันยายน","เครื่องดื่ม","152825.53","109295.32","2566-09-05"
"2566","กันยายน","เครื่องดื่ม","0","0","2566-09-05"
"2565","กันยายน","เครื่องปรับอากาศ","0","0","2566-09-05"
"2566","กันยายน","เครื่องปรับอากาศ","0","0","2566-09-05"
"2563","กันยายน","เบียร์","80000","48000","2566-09-05"
"2564","กันยายน","เบียร์","26000","15600","2566-09-05"
"2565","กันยายน","เบียร์","40000","24000","2566-09-05"
"2566","กันยายน","เบียร์","0","0","2566-09-05"
"2565","กันยายน","เรือ","0","0","2566-09-05"
"2566","กันยายน","เรือ","0","0","2566-09-05"
"2565","กันยายน","แก้วและเครื่องแก้ว","0","0","2566-09-05"
"2566","กันยายน","แก้วและเครื่องแก้ว","0","0","2566-09-05"
"2563","กันยายน","แบตเตอรี่","118106","78863.6","2566-09-05"
"2564","กันยายน","แบตเตอรี่","120468","83080.8","2566-09-05"
"2565","กันยายน","แบตเตอรี่","178898","109738.8","2566-09-05"
"2566","กันยายน","แบตเตอรี่","83340","50004","2566-09-05"
"2565","กันยายน","โคมไฟฟ้าและโคมระย้า","0","0","2566-09-05"
"2566","กันยายน","โคมไฟฟ้าและโคมระย้า","0","0","2566-09-05"
"2565","กันยายน","โทรคมนาคม","0","0","2566-09-05"
"2566","กันยายน","โทรคมนาคม","0","0","2566-09-05"
"2563","กันยายน","ไนท์คลับและดิสโกเธค","10000","6000","2566-09-05"
"2565","กันยายน","ไนท์คลับและดิสโกเธค","24000","24000","2566-09-05"
"2566","กันยายน","ไนท์คลับและดิสโกเธค","0","0","2566-09-05"
"2563","กันยายน","ไพ่","562586.28","337551.76","2566-09-05"
"2564","กันยายน","ไพ่","173382","104029.2","2566-09-05"
"2565","กันยายน","ไพ่","475521.9","287233.14","2566-09-05"
"2566","กันยายน","ไพ่","7332","4399.2","2566-09-05"
